customer_id,tenure,monthly_charges,total_charges,contract,usage_frequency,support_tickets,engagement_score,last_activity_days,churn,cluster,segment_name
CUS-008444,21,20.85,457.22,Two year,Medium,5,32,1,1,3,New / At-Risk
CUS-008445,22,88.76,1975.22,Month-to-month,Medium,2,56,29,0,0,High Value / Loyal
CUS-008446,9,74.27,681.31,Two year,Medium,7,43,45,0,3,New / At-Risk
CUS-008447,9,123.48,1066.27,One year,High,2,67,54,0,0,High Value / Loyal
CUS-008448,27,90.55,2509.02,One year,High,6,99,3,0,0,High Value / Loyal
CUS-008449,17,141.77,2338.31,Month-to-month,Low,1,27,18,0,3,New / At-Risk
CUS-008450,44,45.5,2070.06,Two year,Medium,5,51,19,0,2,Mid Value / Moderate
CUS-008451,45,148.72,7001.25,One year,Medium,7,48,4,0,1,Low Value / Dormant
CUS-008452,8,58.73,456.32,One year,Low,2,72,8,1,0,High Value / Loyal
CUS-008453,18,103.52,1784.65,Month-to-month,Medium,8,53,19,1,0,High Value / Loyal
CUS-008454,33,85.24,2808.42,Two year,Low,8,83,56,0,0,High Value / Loyal
CUS-008455,1,66.74,68.69,Month-to-month,Medium,2,94,51,0,0,High Value / Loyal
CUS-008456,6,38.11,234.85,Two year,Low,2,48,48,0,0,High Value / Loyal
CUS-008457,41,37.53,1568.95,Month-to-month,Low,4,10,58,1,2,Mid Value / Moderate
CUS-008458,55,112.5,6385.69,One year,High,8,94,59,1,1,Low Value / Dormant
CUS-008459,5,69.09,334.24,Two year,Medium,0,9,58,1,3,New / At-Risk
CUS-008460,59,144.97,8683.11,Month-to-month,Low,0,86,15,1,1,Low Value / Dormant
CUS-008461,18,62.33,1133.87,One year,Medium,0,95,58,0,0,High Value / Loyal
CUS-008462,49,147.86,6993.96,Month-to-month,Low,3,46,48,1,1,Low Value / Dormant
CUS-008463,65,46.71,3009.85,Month-to-month,High,6,10,19,1,2,Mid Value / Moderate
CUS-008464,54,33.37,1865.27,One year,Medium,1,36,19,0,2,Mid Value / Moderate
CUS-008465,61,60.63,3873.18,Month-to-month,Medium,2,10,25,1,2,Mid Value / Moderate
CUS-008466,8,135.13,1098.89,Month-to-month,High,3,27,38,1,3,New / At-Risk
CUS-008467,3,87.84,274.64,Month-to-month,High,0,79,32,0,0,High Value / Loyal
CUS-008468,25,37.63,906.24,Month-to-month,Low,1,19,11,1,3,New / At-Risk
CUS-008469,69,46.32,3348.27,One year,Medium,1,11,20,1,2,Mid Value / Moderate
CUS-008470,55,60.46,3170.38,Month-to-month,Low,5,32,57,1,2,Mid Value / Moderate
CUS-008471,40,96.72,3879.41,One year,Low,3,20,55,0,3,New / At-Risk
CUS-008472,50,63.21,3094.41,Month-to-month,Medium,6,46,55,1,2,Mid Value / Moderate
CUS-008473,33,117.12,3986.18,Month-to-month,Medium,7,60,22,1,1,Low Value / Dormant
CUS-008474,18,100.12,1751.22,Month-to-month,Low,1,79,19,0,0,High Value / Loyal
CUS-008475,57,133.6,7243.06,Month-to-month,Medium,1,68,22,0,1,Low Value / Dormant
CUS-008476,16,85.13,1350.37,Month-to-month,Medium,4,17,48,0,3,New / At-Risk
CUS-008477,38,63.05,2291.57,Month-to-month,High,3,65,46,0,2,Mid Value / Moderate
CUS-008478,41,149.52,6001.45,Month-to-month,Low,9,57,5,0,1,Low Value / Dormant
CUS-008479,7,66.23,470.29,Month-to-month,Medium,1,19,44,1,3,New / At-Risk
CUS-008480,53,75.72,3930.69,Month-to-month,Medium,8,5,54,1,2,Mid Value / Moderate
CUS-008481,63,125.19,7686.27,One year,High,8,82,11,1,1,Low Value / Dormant
CUS-008482,32,31.52,973.98,One year,Low,9,81,34,1,0,High Value / Loyal
CUS-008483,38,70.24,2571.88,Month-to-month,Medium,3,55,7,0,2,Mid Value / Moderate
CUS-008484,22,31.14,686.9,Month-to-month,High,1,4,55,1,3,New / At-Risk
CUS-008485,16,38.11,620.82,Month-to-month,Medium,2,52,55,1,0,High Value / Loyal
CUS-008486,52,20.6,1066.31,One year,High,7,19,26,0,2,Mid Value / Moderate
CUS-008487,29,21.24,592.8,One year,Medium,7,31,15,0,2,Mid Value / Moderate
CUS-008488,16,69.44,1127.41,Month-to-month,Low,6,3,46,1,3,New / At-Risk
CUS-008489,17,125.19,2140.41,Month-to-month,Low,3,67,52,0,0,High Value / Loyal
CUS-008490,64,96.31,6090.7,Two year,High,0,29,31,1,1,Low Value / Dormant
CUS-008491,13,102.54,1310.35,Month-to-month,Medium,9,53,28,1,0,High Value / Loyal
CUS-008492,56,87.5,4744.88,Month-to-month,Medium,8,8,6,0,1,Low Value / Dormant
CUS-008493,5,126.57,610.48,Month-to-month,High,6,5,15,0,3,New / At-Risk
CUS-008494,12,134.45,1587.38,Month-to-month,Medium,0,64,52,0,0,High Value / Loyal
CUS-008495,41,130.47,5103.93,Month-to-month,Medium,4,95,28,1,1,Low Value / Dormant
CUS-008496,3,125.58,374.34,Month-to-month,Medium,2,27,55,0,3,New / At-Risk
CUS-008497,33,43.75,1458.5,One year,Low,1,33,24,1,2,Mid Value / Moderate
CUS-008498,50,97.2,5074.85,Month-to-month,High,2,58,42,0,1,Low Value / Dormant
CUS-008499,56,95.68,5425.57,Two year,High,5,62,35,1,1,Low Value / Dormant
CUS-008500,9,88.63,807.59,Month-to-month,Low,6,82,47,1,0,High Value / Loyal
CUS-008501,50,82.51,4073.48,One year,Medium,9,88,3,0,2,Mid Value / Moderate
CUS-008502,29,31.59,882.58,Month-to-month,High,8,26,26,0,3,New / At-Risk
CUS-008503,39,33.28,1291.08,Month-to-month,Medium,9,95,22,1,0,High Value / Loyal
CUS-008504,45,137.3,6239.31,Two year,Medium,6,14,22,1,1,Low Value / Dormant
CUS-008505,17,101.92,1771.53,Month-to-month,Medium,0,89,59,1,0,High Value / Loyal
CUS-008506,56,54.1,3128.46,Two year,High,6,32,29,0,2,Mid Value / Moderate
CUS-008507,46,56.31,2527.0,One year,Low,0,41,42,0,2,Mid Value / Moderate
CUS-008508,67,99.33,6482.58,One year,High,7,14,23,0,1,Low Value / Dormant
CUS-008509,69,72.9,5063.05,Month-to-month,Low,1,48,47,0,2,Mid Value / Moderate
CUS-008510,14,77.37,1090.36,One year,Low,1,48,15,0,3,New / At-Risk
CUS-008511,67,27.88,1815.57,Month-to-month,Medium,0,91,6,0,2,Mid Value / Moderate
CUS-008512,23,38.04,882.48,Two year,Medium,8,86,22,0,0,High Value / Loyal
CUS-008513,61,71.14,4272.39,One year,High,7,38,37,1,2,Mid Value / Moderate
CUS-008514,23,110.96,2587.62,Month-to-month,Medium,8,7,30,1,3,New / At-Risk
CUS-008515,27,26.24,693.76,Two year,Medium,7,33,53,0,2,Mid Value / Moderate
CUS-008516,54,63.49,3460.24,Month-to-month,Medium,3,97,41,1,2,Mid Value / Moderate
CUS-008517,10,110.36,1133.2,Two year,High,8,24,18,1,3,New / At-Risk
CUS-008518,16,122.97,2061.94,One year,High,7,26,51,0,3,New / At-Risk
CUS-008519,41,44.73,1909.26,Month-to-month,Medium,0,50,46,0,2,Mid Value / Moderate
CUS-008520,55,115.09,6332.37,One year,Medium,9,42,57,1,1,Low Value / Dormant
CUS-008521,61,144.2,8786.17,One year,Medium,4,95,3,1,1,Low Value / Dormant
CUS-008522,49,137.89,6714.3,One year,High,8,91,56,1,1,Low Value / Dormant
CUS-008523,52,122.62,6075.07,Month-to-month,Low,7,13,5,1,1,Low Value / Dormant
CUS-008524,2,112.6,217.68,Month-to-month,Low,0,31,59,0,3,New / At-Risk
CUS-008525,50,50.57,2416.94,Month-to-month,Medium,5,96,57,0,2,Mid Value / Moderate
CUS-008526,43,102.41,4489.98,Two year,Low,5,23,18,0,1,Low Value / Dormant
CUS-008527,8,103.63,821.81,Month-to-month,Medium,1,37,59,1,3,New / At-Risk
CUS-008528,59,72.89,4112.73,Two year,Medium,1,59,26,0,2,Mid Value / Moderate
CUS-008529,65,84.09,5570.15,Month-to-month,Low,0,58,51,1,1,Low Value / Dormant
CUS-008530,12,110.22,1341.79,Month-to-month,Low,5,16,28,1,3,New / At-Risk
CUS-008531,4,143.77,587.74,Month-to-month,Medium,8,39,53,1,3,New / At-Risk
CUS-008532,41,58.39,2417.88,Two year,Medium,7,72,11,0,2,Mid Value / Moderate
CUS-008533,7,52.03,351.86,Month-to-month,Medium,4,82,37,0,0,High Value / Loyal
CUS-008534,69,98.23,6480.91,Month-to-month,Medium,7,91,12,0,1,Low Value / Dormant
CUS-008535,69,37.0,2634.24,Two year,Medium,1,9,59,0,2,Mid Value / Moderate
CUS-008536,30,95.73,2790.26,One year,Low,5,64,27,0,0,High Value / Loyal
CUS-008537,6,31.55,190.11,Two year,Medium,1,92,4,0,0,High Value / Loyal
CUS-008538,19,83.78,1589.39,Two year,High,7,22,45,1,3,New / At-Risk
CUS-008539,66,100.65,6922.87,Two year,Medium,1,75,45,0,1,Low Value / Dormant
CUS-008540,10,29.11,292.67,One year,Medium,4,54,16,0,0,High Value / Loyal
CUS-008541,16,46.9,756.47,One year,Medium,6,22,26,1,3,New / At-Risk
CUS-008542,37,63.6,2310.68,One year,Low,6,14,25,0,3,New / At-Risk
CUS-008543,32,67.92,2273.06,Month-to-month,Medium,3,87,53,0,0,High Value / Loyal
CUS-008544,47,107.89,5127.98,One year,High,7,66,3,0,1,Low Value / Dormant
CUS-008545,43,88.77,3628.27,Month-to-month,Medium,6,79,7,0,0,High Value / Loyal
CUS-008546,36,69.67,2522.33,Two year,Medium,9,50,25,0,2,Mid Value / Moderate
CUS-008547,26,78.59,2015.47,One year,Low,4,5,32,0,3,New / At-Risk
CUS-008548,10,21.69,206.72,Two year,Low,3,93,11,1,0,High Value / Loyal
CUS-008549,31,120.17,3699.72,Month-to-month,High,1,97,12,0,0,High Value / Loyal
CUS-008550,29,25.33,754.68,One year,High,1,94,20,0,0,High Value / Loyal
CUS-008551,5,127.81,639.3,One year,High,3,17,51,0,3,New / At-Risk
CUS-008552,1,90.33,91.59,Two year,Medium,7,1,36,0,3,New / At-Risk
CUS-008553,3,88.62,269.56,Month-to-month,Medium,5,14,24,0,3,New / At-Risk
CUS-008554,67,111.6,7604.75,Month-to-month,Medium,8,55,38,0,1,Low Value / Dormant
CUS-008555,71,131.74,9248.59,One year,High,1,17,2,0,1,Low Value / Dormant
CUS-008556,35,142.54,4924.18,One year,Medium,6,9,18,0,1,Low Value / Dormant
CUS-008557,15,90.64,1292.22,Month-to-month,High,0,99,6,0,0,High Value / Loyal
CUS-008558,67,39.59,2560.52,Two year,High,1,95,16,0,2,Mid Value / Moderate
CUS-008559,30,134.22,4208.19,Month-to-month,Medium,8,12,12,1,3,New / At-Risk
CUS-008560,43,25.29,1124.59,One year,Medium,7,66,23,1,2,Mid Value / Moderate
CUS-008561,60,124.95,7328.62,Month-to-month,High,8,15,50,0,1,Low Value / Dormant
CUS-008562,40,108.45,4295.33,Month-to-month,High,6,34,44,1,1,Low Value / Dormant
CUS-008563,65,137.61,9338.46,Two year,Medium,9,37,7,0,1,Low Value / Dormant
CUS-008564,29,136.67,3864.53,Month-to-month,Low,8,53,7,1,1,Low Value / Dormant
CUS-008565,19,26.91,512.95,Two year,Medium,3,41,44,0,3,New / At-Risk
CUS-008566,3,99.23,283.46,Two year,Medium,2,94,1,0,0,High Value / Loyal
CUS-008567,36,36.21,1319.07,Two year,High,3,78,29,0,2,Mid Value / Moderate
CUS-008568,43,30.2,1354.49,Month-to-month,High,4,4,2,0,2,Mid Value / Moderate
CUS-008569,15,78.28,1219.31,Two year,Medium,9,8,44,1,3,New / At-Risk
CUS-008570,41,32.69,1340.46,Month-to-month,High,3,87,25,1,2,Mid Value / Moderate
CUS-008571,36,114.63,4188.33,Month-to-month,Medium,3,71,16,1,1,Low Value / Dormant
CUS-008572,33,145.96,4850.38,Month-to-month,Medium,6,17,37,1,1,Low Value / Dormant
CUS-008573,5,94.05,449.87,Month-to-month,Low,3,22,2,1,3,New / At-Risk
CUS-008574,14,50.57,683.84,Two year,High,3,90,56,1,0,High Value / Loyal
CUS-008575,68,129.62,9222.75,One year,Medium,8,8,32,1,1,Low Value / Dormant
CUS-008576,47,130.9,6002.32,Two year,Low,8,22,29,1,1,Low Value / Dormant
CUS-008577,54,115.26,6152.24,Month-to-month,High,4,40,14,0,1,Low Value / Dormant
CUS-008578,4,99.97,400.23,Two year,High,8,22,7,1,3,New / At-Risk
CUS-008579,9,132.81,1252.59,Month-to-month,Low,1,5,29,0,3,New / At-Risk
CUS-008580,53,41.23,2226.59,Two year,Medium,4,9,22,1,2,Mid Value / Moderate
CUS-008581,60,141.11,8576.21,Two year,High,6,60,11,0,1,Low Value / Dormant
CUS-008582,46,143.14,6600.34,Month-to-month,High,7,20,38,0,1,Low Value / Dormant
CUS-008583,54,133.36,7345.9,One year,High,4,86,58,0,1,Low Value / Dormant
CUS-008584,37,52.59,1977.6,One year,Medium,8,34,47,1,2,Mid Value / Moderate
CUS-008585,23,131.56,3147.85,Month-to-month,Medium,2,99,7,0,0,High Value / Loyal
CUS-008586,27,84.69,2296.28,Month-to-month,Medium,7,36,8,0,3,New / At-Risk
CUS-008587,70,97.34,6760.38,Two year,Medium,8,83,7,0,1,Low Value / Dormant
CUS-008588,66,129.28,8794.43,Month-to-month,High,6,92,37,0,1,Low Value / Dormant
CUS-008589,61,23.85,1498.2,Month-to-month,Medium,4,71,32,0,2,Mid Value / Moderate
CUS-008590,51,67.18,3313.19,Month-to-month,Low,8,38,47,1,2,Mid Value / Moderate
CUS-008591,50,126.04,6136.13,One year,Medium,7,67,32,0,1,Low Value / Dormant
CUS-008592,19,125.81,2500.1,Month-to-month,Medium,7,32,44,1,3,New / At-Risk
CUS-008593,1,130.33,129.6,One year,Medium,5,46,10,0,3,New / At-Risk
CUS-008594,40,42.0,1683.23,One year,Medium,1,95,22,0,0,High Value / Loyal
CUS-008595,32,111.77,3508.59,Month-to-month,Medium,3,25,42,1,3,New / At-Risk
CUS-008596,22,39.05,857.37,Month-to-month,Low,0,64,50,0,0,High Value / Loyal
CUS-008597,66,122.06,8252.19,One year,High,9,33,50,0,1,Low Value / Dormant
CUS-008598,40,51.87,2070.99,Two year,Low,4,47,42,0,2,Mid Value / Moderate
CUS-008599,38,115.92,4323.24,One year,Low,9,69,24,0,1,Low Value / Dormant
CUS-008600,48,79.15,3645.72,Two year,Medium,0,29,14,1,2,Mid Value / Moderate
CUS-008601,55,148.21,8500.89,Month-to-month,High,5,59,9,0,1,Low Value / Dormant
CUS-008602,55,95.39,5441.22,One year,Low,9,31,19,1,1,Low Value / Dormant
CUS-008603,51,102.24,5365.92,Month-to-month,Low,7,26,15,1,1,Low Value / Dormant
CUS-008604,60,67.86,4150.69,One year,Medium,9,63,34,0,2,Mid Value / Moderate
CUS-008605,8,115.49,925.33,One year,Medium,0,58,33,0,0,High Value / Loyal
CUS-008606,68,84.34,5962.69,Two year,High,5,85,20,0,1,Low Value / Dormant
CUS-008607,9,22.35,207.01,Two year,Medium,3,98,56,0,0,High Value / Loyal
CUS-008608,2,99.12,204.5,Two year,High,8,49,45,1,3,New / At-Risk
CUS-008609,70,127.96,8786.59,Month-to-month,Medium,7,65,46,1,1,Low Value / Dormant
CUS-008610,59,50.78,2973.34,Month-to-month,Medium,3,59,59,0,2,Mid Value / Moderate
CUS-008611,19,48.74,945.18,Month-to-month,High,1,62,55,0,0,High Value / Loyal
CUS-008612,28,99.16,2740.55,Month-to-month,Low,5,68,39,0,0,High Value / Loyal
CUS-008613,14,126.34,1767.66,Month-to-month,Low,2,47,0,1,3,New / At-Risk
CUS-008614,24,52.45,1277.26,One year,Medium,0,22,24,0,3,New / At-Risk
CUS-008615,44,141.19,6173.87,Two year,Medium,6,80,55,1,1,Low Value / Dormant
CUS-008616,56,140.56,8102.04,One year,Medium,3,64,45,0,1,Low Value / Dormant
CUS-008617,51,46.07,2259.4,Two year,Low,8,46,58,0,2,Mid Value / Moderate
CUS-008618,32,54.29,1775.23,Two year,Medium,9,59,13,1,2,Mid Value / Moderate
CUS-008619,50,111.08,5356.85,Month-to-month,Medium,9,32,18,1,1,Low Value / Dormant
CUS-008620,41,143.73,6150.74,Two year,High,2,98,7,0,1,Low Value / Dormant
CUS-008621,66,112.28,7272.98,Month-to-month,Medium,9,85,40,0,1,Low Value / Dormant
CUS-008622,25,77.84,2003.41,Month-to-month,Medium,9,91,14,0,0,High Value / Loyal
CUS-008623,61,41.97,2565.66,Month-to-month,Medium,9,37,43,1,2,Mid Value / Moderate
CUS-008624,66,79.93,5059.74,Month-to-month,Medium,0,67,17,0,1,Low Value / Dormant
CUS-008625,42,98.88,4187.25,Month-to-month,Medium,1,52,0,1,1,Low Value / Dormant
CUS-008626,65,63.02,4265.39,Month-to-month,Medium,3,43,46,0,2,Mid Value / Moderate
CUS-008627,36,86.33,3001.47,Two year,High,6,34,32,0,3,New / At-Risk
CUS-008628,9,36.93,326.41,Two year,Medium,7,61,0,0,0,High Value / Loyal
CUS-008629,36,78.78,2818.98,One year,Medium,3,71,52,1,0,High Value / Loyal
CUS-008630,38,31.8,1181.25,One year,Medium,2,93,33,1,0,High Value / Loyal
CUS-008631,33,26.38,909.23,Month-to-month,High,9,67,3,0,2,Mid Value / Moderate
CUS-008632,42,131.44,5452.9,One year,Medium,8,45,16,0,1,Low Value / Dormant
CUS-008633,61,46.66,2891.29,Month-to-month,High,7,41,1,1,2,Mid Value / Moderate
CUS-008634,46,94.77,4239.07,Month-to-month,Medium,5,52,38,0,1,Low Value / Dormant
CUS-008635,61,39.37,2334.12,Month-to-month,Low,8,66,56,0,2,Mid Value / Moderate
CUS-008636,18,54.13,942.73,One year,Medium,7,12,53,1,3,New / At-Risk
CUS-008637,70,66.97,4657.63,One year,High,6,15,9,1,2,Mid Value / Moderate
CUS-008638,15,38.68,582.08,Month-to-month,High,5,16,41,1,3,New / At-Risk
CUS-008639,48,25.98,1185.8,Month-to-month,Medium,9,3,44,1,2,Mid Value / Moderate
CUS-008640,13,134.03,1800.41,One year,Medium,2,27,36,1,3,New / At-Risk
CUS-008641,43,21.54,927.33,One year,Medium,5,23,25,0,2,Mid Value / Moderate
CUS-008642,60,27.97,1620.77,Month-to-month,Medium,3,64,26,0,2,Mid Value / Moderate
CUS-008643,57,124.66,6798.12,Month-to-month,Medium,4,33,38,1,1,Low Value / Dormant
CUS-008644,71,56.66,3847.21,Month-to-month,Medium,6,48,24,1,2,Mid Value / Moderate
CUS-008645,17,113.97,1890.48,Month-to-month,High,6,91,28,1,0,High Value / Loyal
CUS-008646,50,39.01,1950.33,One year,Low,8,88,45,0,2,Mid Value / Moderate
CUS-008647,32,50.85,1685.71,One year,Medium,8,55,17,0,2,Mid Value / Moderate
CUS-008648,22,94.46,2161.88,One year,Medium,5,27,21,0,3,New / At-Risk
CUS-008649,55,148.52,8440.22,Month-to-month,High,5,47,50,1,1,Low Value / Dormant
CUS-008650,57,29.55,1655.35,One year,Medium,1,31,25,0,2,Mid Value / Moderate
CUS-008651,13,72.07,918.81,Month-to-month,Low,7,79,59,1,0,High Value / Loyal
CUS-008652,47,25.6,1261.88,Month-to-month,Medium,2,35,25,0,2,Mid Value / Moderate
CUS-008653,62,45.9,2897.35,Month-to-month,High,0,36,51,1,2,Mid Value / Moderate
CUS-008654,54,137.97,7305.13,Two year,High,3,24,20,0,1,Low Value / Dormant
CUS-008655,29,32.54,927.53,One year,High,4,17,20,0,3,New / At-Risk
CUS-008656,22,131.39,2871.72,Month-to-month,Medium,2,45,41,1,3,New / At-Risk
CUS-008657,65,43.11,2836.57,One year,Low,6,98,7,1,2,Mid Value / Moderate
CUS-008658,29,132.03,3981.31,Month-to-month,High,4,62,52,0,1,Low Value / Dormant
CUS-008659,48,89.94,4187.01,One year,High,9,1,1,1,3,New / At-Risk
CUS-008660,5,134.17,642.95,Two year,Low,4,20,45,1,3,New / At-Risk
CUS-008661,35,39.72,1377.15,Month-to-month,Low,5,70,33,1,2,Mid Value / Moderate
CUS-008662,71,119.06,8238.42,Month-to-month,Medium,5,69,11,0,1,Low Value / Dormant
CUS-008663,46,108.49,5028.52,Month-to-month,High,8,64,48,1,1,Low Value / Dormant
CUS-008664,35,90.58,3233.5,One year,Low,2,93,17,1,0,High Value / Loyal
CUS-008665,45,125.38,5535.15,Month-to-month,High,7,70,16,0,1,Low Value / Dormant
CUS-008666,13,104.28,1380.73,Month-to-month,Low,6,50,14,1,3,New / At-Risk
CUS-008667,10,134.02,1319.14,Month-to-month,Low,8,53,2,1,3,New / At-Risk
CUS-008668,66,69.54,4651.46,Month-to-month,High,4,97,20,1,2,Mid Value / Moderate
CUS-008669,70,96.69,6858.36,One year,High,6,38,18,1,1,Low Value / Dormant
CUS-008670,25,133.18,3255.59,One year,Medium,7,52,58,0,3,New / At-Risk
CUS-008671,44,47.93,2137.36,One year,Low,8,93,54,0,2,Mid Value / Moderate
CUS-008672,60,83.15,4929.39,Month-to-month,Medium,7,61,57,1,1,Low Value / Dormant
CUS-008673,47,144.9,6698.76,One year,Low,1,74,31,0,1,Low Value / Dormant
CUS-008674,40,81.57,3193.98,Month-to-month,Medium,5,96,10,1,0,High Value / Loyal
CUS-008675,7,52.87,364.36,Month-to-month,Medium,3,25,17,0,3,New / At-Risk
CUS-008676,46,65.64,3106.02,Month-to-month,Medium,3,92,52,0,2,Mid Value / Moderate
CUS-008677,23,135.06,3027.24,Two year,Medium,8,29,28,1,3,New / At-Risk
CUS-008678,46,144.13,6750.86,One year,Medium,6,35,2,0,1,Low Value / Dormant
CUS-008679,13,143.51,1940.42,One year,High,5,47,49,0,3,New / At-Risk
CUS-008680,21,110.86,2293.29,Two year,Medium,1,57,3,0,0,High Value / Loyal
CUS-008681,1,86.25,82.19,Two year,Medium,0,32,27,0,3,New / At-Risk
CUS-008682,19,43.75,791.72,Month-to-month,Medium,9,46,8,1,3,New / At-Risk
CUS-008683,60,36.02,2083.22,Month-to-month,Medium,3,36,56,0,2,Mid Value / Moderate
CUS-008684,33,27.77,880.66,Month-to-month,High,8,71,37,0,2,Mid Value / Moderate
CUS-008685,4,22.3,91.42,Month-to-month,High,3,10,6,0,3,New / At-Risk
CUS-008686,3,134.16,394.21,Two year,Medium,1,46,0,0,3,New / At-Risk
CUS-008687,52,125.18,6608.7,Two year,Medium,7,98,34,1,1,Low Value / Dormant
CUS-008688,28,93.82,2506.68,Month-to-month,High,5,97,46,1,0,High Value / Loyal
CUS-008689,70,149.83,10274.15,Month-to-month,High,0,26,33,1,1,Low Value / Dormant
CUS-008690,70,143.9,9804.99,Month-to-month,Medium,3,48,8,0,1,Low Value / Dormant
CUS-008691,55,105.16,5654.98,Month-to-month,High,9,48,25,0,1,Low Value / Dormant
CUS-008692,57,80.39,4440.77,One year,Medium,4,13,7,1,2,Mid Value / Moderate
CUS-008693,16,39.78,644.02,Month-to-month,Medium,0,30,18,0,3,New / At-Risk
CUS-008694,24,87.03,2122.63,Month-to-month,Low,1,96,25,0,0,High Value / Loyal
CUS-008695,69,40.51,2696.71,Month-to-month,Medium,8,97,45,0,2,Mid Value / Moderate
CUS-008696,41,71.8,3014.73,Two year,Medium,0,70,55,0,2,Mid Value / Moderate
CUS-008697,47,142.54,6532.12,Month-to-month,High,7,66,9,1,1,Low Value / Dormant
CUS-008698,69,64.46,4351.01,Month-to-month,Low,8,7,55,1,2,Mid Value / Moderate
CUS-008699,31,39.86,1276.36,One year,Medium,1,56,42,0,2,Mid Value / Moderate
CUS-008700,30,95.71,2986.54,Month-to-month,Medium,1,30,29,1,3,New / At-Risk
CUS-008701,18,98.31,1827.0,One year,High,6,55,39,0,0,High Value / Loyal
CUS-008702,44,45.19,1918.52,Month-to-month,Medium,9,90,35,1,2,Mid Value / Moderate
CUS-008703,27,45.56,1291.43,Two year,Medium,8,89,54,0,0,High Value / Loyal
CUS-008704,26,148.64,3931.21,Month-to-month,Medium,9,33,57,1,1,Low Value / Dormant
CUS-008705,60,51.63,3100.9,Month-to-month,Low,8,42,30,1,2,Mid Value / Moderate
CUS-008706,18,128.96,2426.95,Month-to-month,High,2,6,7,1,3,New / At-Risk
CUS-008707,56,81.14,4688.17,Two year,Low,6,8,41,1,2,Mid Value / Moderate
CUS-008708,31,76.55,2418.51,One year,Medium,5,73,46,0,0,High Value / Loyal
CUS-008709,59,58.35,3558.85,Month-to-month,Medium,7,75,12,0,2,Mid Value / Moderate
CUS-008710,2,120.6,238.43,Month-to-month,Low,7,88,36,1,0,High Value / Loyal
CUS-008711,39,134.49,5341.69,One year,Medium,7,70,29,1,1,Low Value / Dormant
CUS-008712,61,53.95,3188.92,One year,Medium,7,40,56,0,2,Mid Value / Moderate
CUS-008713,63,32.36,2138.34,One year,Low,9,56,14,0,2,Mid Value / Moderate
CUS-008714,18,37.8,686.45,Month-to-month,High,5,80,56,1,0,High Value / Loyal
CUS-008715,17,123.06,2157.84,One year,Medium,8,17,34,1,3,New / At-Risk
CUS-008716,39,76.66,2961.94,Month-to-month,Medium,4,88,2,1,0,High Value / Loyal
CUS-008717,71,37.15,2705.78,Two year,Low,3,7,28,0,2,Mid Value / Moderate
CUS-008718,54,64.24,3429.76,Two year,Medium,6,40,23,0,2,Mid Value / Moderate
CUS-008719,35,86.85,3067.13,One year,Medium,2,58,44,0,0,High Value / Loyal
CUS-008720,11,130.77,1478.44,Two year,High,7,62,22,0,0,High Value / Loyal
CUS-008721,61,103.43,6067.06,Month-to-month,Medium,7,91,8,1,1,Low Value / Dormant
CUS-008722,44,42.88,1859.88,One year,Medium,4,74,1,1,2,Mid Value / Moderate
CUS-008723,68,40.63,2775.35,Month-to-month,Medium,9,54,14,1,2,Mid Value / Moderate
CUS-008724,25,73.6,1809.54,Two year,Medium,7,9,31,0,3,New / At-Risk
CUS-008725,48,29.78,1401.93,Month-to-month,High,2,51,17,0,2,Mid Value / Moderate
CUS-008726,32,118.23,3700.6,One year,High,2,10,54,0,3,New / At-Risk
CUS-008727,4,72.19,280.9,Two year,High,3,49,28,0,3,New / At-Risk
CUS-008728,38,64.59,2540.18,One year,High,8,30,39,0,2,Mid Value / Moderate
CUS-008729,63,86.18,5659.64,Month-to-month,Medium,4,9,2,0,1,Low Value / Dormant
CUS-008730,47,112.16,5377.25,Month-to-month,Medium,5,46,32,0,1,Low Value / Dormant
CUS-008731,1,94.02,89.6,Month-to-month,Medium,3,26,57,0,3,New / At-Risk
